chunk_id,section_number,chunk_text
30b66522-8428-47c5-b710-eae098fd5467,246,Fraudulently or dishonestly diminishing weight or altering composition of coin.
41b03465-e01a-4835-b1e2-0e59516563ba,247,Fraudulently or dishonestly diminishing weight or altering composition of Indian coin.
fba0b647-8cff-4a18-aa6d-9672d70269fa,248,Altering appearance of coin with intent that it shall pass as coin of different description.
7a7ac540-94be-4bfe-8ac9-6557d505e06e,249,Altering appearance of Indian coin with intent that it shall pass as coin of different description.
31413698-e020-4710-a162-0fd206a75f89,250,"Delivery of coin, possessed with knowledge that it is altered."
ff7dd744-6490-4375-8d04-7c38366c654d,251,"Delivery of Indian coin, possessed with knowledge that it is altered."
ff334d86-fb82-4304-8594-031a1f15696c,252,Possession of coin by person who knew it to be altered when he became possessed thereof.
b9b78f3c-6eef-458e-ab7a-64c3bdac66bf,253,Possession of Indian coin by person who knew it to be altered when he became possessed thereof.
7dd8e3e8-4c18-4f9a-9ff2-095ccab20571,254,"Delivery of coin as genuine which, when first possessed, the deliverer did not know to be altered."
2fb3dc56-6e1b-4335-9e94-b3d2227b5889,255,Counterfeiting Government stamp.
35c08708-98f8-43fc-91da-6dc69bf64bba,256,Having possession of instrument or material for counterfeiting Government stamp.
ccb67ef2-c7a2-4cbd-882d-967a7fe6167e,257,Making or selling instrument for counterfeiting Government stamp.
55a60567-10b5-4df1-8927-4762675b8ffb,258,Sale of counterfeit Government stamp.
ac047738-7f0b-448d-a6c4-0b81fa14a649,259,Having possession of counterfeit Government stamp.
34e8799f-9b99-49d0-92df-ed2b491c84cd,260,Using as genuine a Government stamp known to be counterfeit.
f7e40cb2-06dc-4a7b-a0c2-12c68590bc3e,261,"Effacing writing from substance bearing Government stamp, or removing from document a stamp used for it, with intent to cause loss to Government."
f1154294-b414-4852-b3fe-1dc9600cc882,262,Using Government stamp known to have been before used.
6caa6e76-7dd7-4e29-bed2-d756642c1db2,263,Erasure of mark denoting that stamp has been used.
5b9ad923-3937-4a52-b862-f20432c84002,263A,Prohibition of fictitious stamps. CHAPTER XIII OF OFFENCES RELATING TO WEIGHTS AND MEASURES
44880e39-c667-4b3f-84e9-40e721280fd2,264,Fraudulent use of false instrument for weighing.
e29de2bf-09ac-4ae0-9883-bca54a223e00,265,Fraudulent use of false weight or measure.
af78bbab-f1b8-492e-9401-fc10df9705c2,266,Being In possession of false weight or measure.
1ed678ed-a662-45b6-b4fe-ff3b6e96b2ea,267,"Making or selling false weight or measure. CHAPTER XIV OF OFFENCES AFFECTING THE PUBLIC HEALTH, SAFETY, CONVENIENCE, DECENCYAND MORALS"
a4c8d268-82ac-46c9-8c36-91f1c50b41a6,268,Public nuisance.
c54028e4-aaeb-4686-9023-8ab144458929,269,Negligent act likely to spread infection of disease dangerous to life.
2c229413-c1ba-4654-86e6-b0a347adfe99,270,Malignant act likely to spread infection of disease dangerous to life.
9d4bcac4-0a3b-42ab-b77e-e1780dc57f99,271,Disobedience to quarantine rule.
9f5cb6d7-2e33-445e-851e-4969b823d290,272,Adulteration of food or drink intended for sale.
89c50ac0-2dcd-41bb-b2ff-bc29e6bfcfb6,273,Sale of noxious food or drink.
c9e6f781-4198-486b-8bf5-56483c4218a3,274,Adulteration of drugs. 7 --- Page 8 --- SECTIONS
767b9042-7923-4354-b81a-d5ce0a40db2c,275,Sale of adulterated drugs.
e79a6f83-49c9-4421-a566-f0fe3f5147ec,276,Sale of drug as a different drug or preparation.
1bf9dfa5-d847-4fdd-a239-61e7c28a46ea,277,Fouling water of public spring or reservoir.
8aeb4d74-6b83-4568-97e5-f587e1ab1b13,278,Making atmosphere noxious to health.
56ce99d2-d478-4a75-a182-29d5984b0608,279,Rash driving or riding on a public way.
634eb256-2df3-48f1-8562-650b4e403cda,280,Rash navigation of vessel.
3ab80f88-ee6d-4566-9463-3f7436ef07ec,281,"Exhibition of false light, mark or buoy."
8ce90cdb-d832-4c70-8cb6-83871b31737f,282,Conveying person by water for hire in unsafe or overloaded vessel.
f4fb7ca8-7602-4d30-941a-9f5a03368e5a,283,Danger or obstruction in public way or line of navigation.
301c70d7-9e48-4be7-8c94-d72aa8b0abd9,284,Negligent conduct with respect to poisonous substance.
829dacfc-bfd5-4326-96f4-98d76faa9472,285,Negligent conduct with respect to fire or combustible matter.
07e691b1-5a3c-47ca-a2f0-b4da74380b7b,286,Negligent conduct with respect to explosive substance.
9b95c468-e8ec-46e1-8b12-a83b3c0a99b7,287,Negligent conduct with respect to machinery.
a9d9e086-3e66-434f-a248-963278e31ad7,288,Negligent conduct with respect to pulling down or repairing buildings.
27efe935-e04c-4eda-80ac-cda90cc1c641,289,Negligent conduct with respect to animal.
3b744740-4d57-4ee8-86c3-fdf076eebf6c,290,Punishment for public nuisance in cases not otherwise provided for.
285c5561-9bc7-446b-a4a3-4dd87fd2ae09,291,Continuance of nuisance after injunction to discontinue.
0612e2bc-1149-4fd1-8702-b03eff9ae019,292,"Sale, etc., of obscene books, etc."
d5315ea3-e4dd-43c4-8d4b-ae8d2c40a839,293,"Sale, etc., of obscene objects to young person."
c42f5641-be33-4384-8bbe-ed8c78057e44,294,Obscene acts and songs.
d02bae71-702c-4476-9a97-51d6ad67a088,294A,Keeping lottery office. CHAPTER XV OF OFFENCESRELATING TO RELIGION
bce1a32c-a5d0-4dcd-bbb8-d7d01a649a85,295,"Injuring or defiling place of work ship, with intent to insult the religion of any class."
cbb5a71c-bcbf-48d7-938d-8994e56cf16f,295A,"Deliberate and malicious acts, intended to outrage religious feelings of any class by insulting its religion or religious beliefs."
c34c73da-526d-4074-a6da-0c8c7b37f165,296,Disturbing religious assembly.
d089f482-16c7-4af4-9a2b-1d340bbd761d,297,"Trespassing on burial places, etc."
317c9c5a-1e09-4697-8ead-59f332ddc001,298,"Uttering words, etc., with deliberate intent to wound the religious feelings. CHAPTER XVI OF OFFENCESAFFECTINGTHE HUMAN BODY Of offences affecting life"
d15804e3-f46e-432f-8a6d-a448def4a86c,299,Culpable homicide.
794ff1a4-4a5c-44cc-93ce-b793bd57ea6c,300,Murder. When culpable homicide is not murder.
70097baa-db96-4a6b-a98e-82c1ddb92e2a,301,Culpable homicide by causing death of person other than person whose death was intended.
13a25aa2-3153-40e3-85b7-2c667c522390,302,Punishment for murder.
d265ed28-3459-4415-9b88-1f5755af3038,303,Punishment for murder by life-convict.
fca33eaf-4d34-4f00-b784-d4da44afe74f,304,Punishment for culpable homicide not amounting to murder.
b93285c0-cc03-4c99-b5cb-a61ccd9981f3,304A,Causing death by negligence.
581bba89-a0f1-4656-bddb-38dc34b10276,304B,Dowry death.
ca06c79a-cf48-46db-9321-b1162a336da2,305,Abetment of suicide of child or insane person.
959ce696-457a-45ce-b760-c64dd9a4355e,306,Abetment of suicide.
e034458d-2d63-4ab0-b04f-afe373a43eb9,307,Attempt to murder. Attempts by life-convicts.
12575d71-889e-4610-8952-39cc71de9cdb,308,Attempt to commit culpable homicide.
bd1823a7-99b1-4960-a67f-bedc1dd4e8a7,309,Attempt to commit suicide.
29f67d8a-dc2b-4bc6-ad13-aaac08be9cd7,310,Thug.
6d41f755-4a7b-4ed7-ab5b-7bc97f5d7f07,311,"Punishment. Of the causing of Miscarriage, of Injuries to unborn Children, of the Exposure of Infants, and of the concealment of Births"
8b369ace-1989-42c8-b606-d97f791673a1,312,Causing miscarriage.
36c5c36b-85fa-400c-a8be-6ee86671bf40,313,Causing miscarriage without woman's consent. 8 --- Page 9 --- SECTIONS
ff567140-6e01-4d97-b3ef-8ec56e5df21c,314,Death caused by act done with intent to cause miscarriage. if act done without woman's consent.
cf5fac66-1511-4920-a308-bccda669d9c9,315,Act done with intent to prevent child being born alive or to cause it to die after birth.
472e7246-d1fd-4e78-bda8-7c6bbd9341c7,316,Causing death of quick unborn child by act amounting to culpable homicide.
b6fc36dd-6564-410d-abd2-b83b18e1c605,317,"Exposure and abandonment of child under twelve years, by parent or person having care of it."
2c8e4b09-f503-4145-aa9d-09610a290d05,318,Concealment of birth by secret disposal of dead body. Of Hurt
d5c15a92-e4bd-41d4-9e66-f56cdffcc36a,319,Hurt.
32d312db-cbf1-418d-a27c-26b8bb25c08c,320,Grievous hurt.
e083e1ff-8ee0-4c93-93e4-896e2c14da08,321,Voluntarily causing hurt.
1e5f7273-fad9-474b-ba0c-b2f0beaf16dd,322,Voluntarily causing grievous hurt.
5c5bc084-eab9-43e8-b90a-a34910d1cba1,323,Punishment for voluntarily causing hurt.
ed45099b-70f0-4bfe-8db9-bd203b13d056,324,Voluntarily causing hurt by dangerous weapons or means.
4207fb08-47f5-4157-8d81-45fdf4896193,325,Punishment for voluntarily causing grievous hurt.
4d0dbe77-c0e9-467e-8062-f73c6170b98d,326,Voluntarily causing grievous hurt by dangerous weapons or means.
5ccf7ff6-8a92-42b6-80e6-7db16da644d3,326A,"Voluntarily causing grievous hurt by use of acid, etc."
f1e61788-8472-4b63-a109-4503549b3577,326B,Voluntarily throwing or attempting to throw acid.
0fc78cbd-53c5-4368-a5aa-2ebefb57220b,327,"Voluntarily causing hurt to extort property, or to constrain to an illegal act."
58913f40-72e3-413c-93fe-49039406686d,328,"Causing hurt by means of poison, etc., with intent to commit an offence."
22a76307-8e6b-4eb6-abe5-621c1024fb42,329,"Voluntarily causing grievous hurt to extort property, or to constrain to an illegal act."
cfe30d0a-4620-49ec-998e-f935fb9a715f,330,"Voluntarily causing hurt to extort confession, or to compel restoration of property."
aa584f2f-1dae-4a72-9cc7-35fd1fd03ba1,331,"Voluntarily causing grievous hurt to extort confession, or to compel restoration of property."
d3422b49-ccf4-4dde-8693-d98eb5d2a05c,332,Voluntarily causing hurt to deter public servant from his duty.
1bb4c187-dd8f-4843-b9b0-cddffd6cf969,333,Voluntarily causing grievous hurt to deter public servant from his duty.
2385e415-c366-4a62-8683-b7a4a68947dd,334,Voluntarily causing hurt on provocation.
a3935949-3506-4509-9662-6b789d56543a,335,Voluntarily causing grievous hurt on provocation.
fca91ac6-edd4-4e32-ab30-fdeb8f4c0c19,336,Act endangering life or personal safety of others.
ec90f1d5-3976-4bd9-8b82-844896f4e298,337,Causing hurt by act endangering life or personal safety of others.
3a95a1ae-a1e1-4304-9ed1-5ebb2da2e75b,338,Causing grievous hurt by act endangering life or personal safety of others. Of wrongful restraint and wrongful confinement
37875db8-6b61-478d-a5bb-1be265e4921f,339,Wrongful restraint.
96f6ffeb-2fc1-40f7-88f0-a85e64eeb5ba,340,Wrongful confinement.
ce136fbb-d268-44be-addb-99e5b21506a2,341,Punishment for wrongful restraint.
1706723f-e680-4c97-93b1-ff845387bf6b,342,Punishment for wrongful confinement.
b7330618-d85f-4ef3-82aa-01794cbeaa3f,343,Wrongful confinement for three or more days.
45261d5b-7a75-4e2c-a05a-d2315af85804,344,Wrongful confinement for ten or more days.
d10f479e-21a8-4c84-ad04-dbba6f6504f7,345,Wrongful confinement of person for whose liberation writ has been issued.
9e08edea-78f1-4ac3-bd28-f29d37188b1b,346,Wrongful confinement in secret.
700136af-c52e-4aae-8044-57b334c3139d,347,"Wrongful confinement to extort property, or constrain to illegal act."
2ba19841-fa90-40fb-8a65-4126985197ba,348,"Wrongful confinement to extort confession, or compel restoration of property. Of Criminal Force and Assault"
8e76c397-f8c2-4da7-bbfb-33904dc8ce77,349,Force.
bf0f678f-e405-404b-b13b-5e4a67d849c4,350,Criminal force.
2b2ecbd7-161b-45fd-8bb4-6e9e1f014d7c,351,Assault.
3b133c5e-eeb2-478d-b9ac-ad115725eacb,352,Punishment for assault or criminal force otherwise than on grave provocation.
b6b29b6e-95c8-4e6f-9569-4594447f3648,353,Assault or criminal force to deter public servant from discharge of his duty.
7ae33726-2841-47bf-a358-03e1726939cf,354,Assault of criminal force to woman with intent to outrage her modesty.
d3dbcf9d-aadc-47c3-bc51-ad68627dda43,354A,Sexual harassment and punishment for sexual harassment.
dd38e7f7-d7db-402e-a7f2-e82d6f197798,354B,Assault or use of criminal force to woman with intent to disrobe.
c9019194-efe6-4d2c-a15d-9fe5d28bf987,354C,Voyeurism.
3074330b-cd80-4dfb-a01c-6d9f51d2aa60,354D,Stalking.
26f481b3-6f1d-4349-be0c-dac6afcaf774,355,"Assault or criminal force with intent to dishonour person, otherwise than on grave provocation."
f0e04f77-e755-429d-bffd-0246fb8d7524,356,Assault or criminal force in attempt to commit theft of property carried by a person.
034e57ec-3d6a-420b-8b85-20875bf7050c,357,Assault or criminal force in attempt wrongfully to confine a person.
acf89c99-571e-43c5-845d-f13f18dd92a2,358,"Assault or criminal force on grave provocation. Of Kidnapping, Abduction, Slavery and Forced Labour"
e26aed67-0a8c-4e01-aa01-d1200bf55fbd,359,Kidnapping. 9 --- Page 10 --- SECTIONS
819ce512-979a-48a9-8455-e748eca7df22,360,Kidnapping from India.
63598b20-7798-4cc8-a44a-a6b3f16a076c,361,Kidnapping from lawful guardianship.
14f83406-e1ca-4706-9c24-518bac8e85a3,362,Abduction.
7e2093f5-c88c-41c4-890d-54d16c8a59ac,363,Punishment for kidnapping.
34268f24-0a46-45a6-8a53-ced6bf6b0350,363A,Kidnapping or maiming a minor for purposes of begging.
e2e0b134-5122-4a34-96ab-3f459925a300,364,Kidnapping or abducting in order to murder.
622156f0-5e09-4495-8bc6-bb1339a632f6,364A,"Kidnapping for ransom, etc."
c6aa5924-d0f3-4d6c-88e2-eeeda5e30bf9,365,Kidnapping or abducting with intent secretly and wrongfully to confine person.
3f9516c6-608d-4d7a-8dfe-3df3a0bee205,366,"Kidnapping, abducting or inducing woman to compel her marriage, etc."
8c6f4efc-2de8-4b40-b3b9-49dcab214439,366A,Procuration of minor girl.
54bedd1b-fd10-429c-8652-75a434699466,366B,Importation of girl from foreign country.
f63213dd-dab1-483a-821d-228b118fb625,367,"Kidnapping or abducting in order to subject person to grievous hurt, slavery, etc."
4580b3b7-d359-406d-bd55-fe40547b2117,368,"Wrongfully concealing or keeping in confinement, kidnapped or abducted person."
df93fd38-a71e-4e39-9582-abb196f8b145,369,Kidnapping or abducting child under ten years with intent to steal from its person.
ba78f62b-d409-42dd-aa1c-b59ef5147309,370,Trafficking of person.
5fef3c8c-a28d-4da3-8c6e-13370dc05e7e,370A,Exploitation of a trafficked person.
b800805d-c0c2-4d7c-851e-bfc6006ed5ad,371,Habitual dealing in slaves.
cd54975b-95c8-476d-b8c6-e620a4229707,372,"Selling minor for purposes of prostitution, etc."
7fc59591-d4f7-4279-b1a6-8361402df852,373,"Buying minor for purposes of prostitution, etc."
9f600e36-91c3-4ccb-9931-6c2ffed1d2d2,374,Unlawful compulsory labour. Sexual offences
8e6de627-650f-4e6e-a813-c9cb883eb5f7,375,Rape.
a8ac7336-5ee9-4397-9a0f-5d87aee3dca9,376,Punishment for rape.
8caaa0cc-38bc-44df-ab1b-ce1bc8b6310d,376A,Punishment for causing death or resulting in persistent vegetative state of victim.
2e3a48ec-f3f5-4ddd-b332-f3b134de5f82,376B,Sexual intercourse by husband upon his wife during separation.
eb28da4c-b51d-4d26-91ee-c193c420eb8d,376C,Sexual intercourse by a person in authority.
6640ea9e-7717-4774-b7da-0b16464d4034,376D,Gang rape.
fe5056f1-f904-49d1-9d19-20b264754dd1,376E,Punishment for repeat offenders. Of Unnatural offences
7295c7ec-d006-4ef4-95cf-51306a936a1b,377,Unnatural offences. CHAPTER XVII OF OFFENCES AGAINST PROPERTY Of Theft
d20ed0bf-f120-4559-8e3c-50194fe51cdf,378,Theft.
2721fa73-0b63-4fb7-bebf-b433d39155e3,379,Punishment for theft.
d3e2618e-69d2-45c8-93ad-e41a335b00be,380,"Theft in dwelling house, etc."
bcd7b59a-73d2-447a-b47e-e72ca273a020,381,Theft by clerk or servant of property in possession of master.
f31cce52-1f1f-4cef-8149-24336b1642fe,382,"Theft after preparation made for causing death, hurt or restraint in order to the committing of the theft. Of Extortion"
d7772d11-7814-49c4-b357-c5dc08f206dc,383,Extortion.
997f0f05-c78a-4865-9a6a-1f57e4fe8e46,384,Punishment for extortion.
2537c8fa-0714-4405-9069-64c09072a553,385,Putting person in fear of injury in order to commit extortion.
dc11cf4b-0ca3-440a-9293-de64261eb06b,386,Extortion by putting a person in fear of death on grievous hurt.
6bc526f3-f01a-4050-9f30-831a7f845738,387,"Putting person in fear of death or of grievous hurt, in order to commit extortion."
b4161109-0e40-4bac-8065-88cbfd5914e7,388,"Extortion by threat of accusation of an offence punishable with death or imprisonment for life, etc."
7440a726-58ff-446c-b557-5963b7480a12,389,"Putting person in fear of accusation of offence, in order to commit extortion. Of Robbery and Dacoity"
14db780e-0f8a-40d5-9d18-488e524fade3,390,Robbery. When theft is robbery. When extortion is robbery.
656ee8f1-a158-465d-b4a8-574ff1490eb1,391,Dacoity.
e90e18d0-894e-401b-952d-e0f7916f55c3,392,Punishment for robbery.
dd9c6f9d-c094-4cea-914a-a6f2eb74434a,393,Attempt to commit robbery.
f6750926-69e1-4ccf-9ca1-991daebb11e8,394,Voluntarily causing hurt in committing robbery.
